hsn8,description,category,rate,aliases,source
85231323,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM: - FOR RECORDING PHENOMENA OTHER THAN SOUND : OTHER VIDEO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85231324,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM: - FOR RECORDING PHENOMENA OTHER THAN SOUND :  AND 1 VIDEO TAPES",chapter_85,,,gst_official_hsn_mstr
85231325,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM: - FOR RECORDING PHENOMENA OTHER THAN SOUND : OTHER VIDEO TAPES",chapter_85,,,gst_official_hsn_mstr
85231329,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM: - FOR RECORDING PHENOMENA OTHER THAN SOUND : OTHER",chapter_85,,,gst_official_hsn_mstr
85232010,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC DISCS: HARD DISC PACK",chapter_85,,,gst_official_hsn_mstr
85232020,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC DISCS: FLOPPY DISC OR DISKETTES",chapter_85,,,gst_official_hsn_mstr
85232090,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - MAGNETIC DISCS: OTHER",chapter_85,,,gst_official_hsn_mstr
85232100,CARDS INCORPORATING A MAGNETIC STRIPE,chapter_85,,,gst_official_hsn_mstr
85232910,AUDIO CASSETTES,chapter_85,,,gst_official_hsn_mstr
85232920,VIDEO CASSETTES,chapter_85,,,gst_official_hsn_mstr
85232930,"VIDEO MAGNETIC TAPE INCLUDING THOSE IN HUBS AND REELS, ROLLS, PANCAKES AND JUMBO ROLLS",chapter_85,,,gst_official_hsn_mstr
85232940,"3/4"" AND 1"" VIDEO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85232950,"1/2"" VIDEO CASSETTES SUITABLE TO WORK WITH BETACAM, BETACAM SP/M II AND VHS TYPE VCR",chapter_85,,,gst_official_hsn_mstr
85232960,"OTHER VIDEO CASSETTES AND TAPES 3/4"" AND 1"" VIDEO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85232970,ALL KINDS OF MAGNETIC DISCS,chapter_85,,,gst_official_hsn_mstr
85232980,CARTRIDGE TAPE,chapter_85,,,gst_official_hsn_mstr
85232990,OTHER,chapter_85,,,gst_official_hsn_mstr
85233000,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 CARDS INCORPORATING A MAGNETIC STRIPE",chapter_85,,,gst_official_hsn_mstr
85234110,COMPACT DISC (AUDIO/VIDEO),chapter_85,,,gst_official_hsn_mstr
85234120,"BLANK MASTER DISCS (THAT IS, SUBSTRATE) FOR PRODUCING STAMPER FOR COMPACT DISC",chapter_85,,,gst_official_hsn_mstr
85234130,"MATRICES FOR PRODUCTION OF RECORDS, PREPARED RECORD BLANK",chapter_85,,,gst_official_hsn_mstr
85234140,CARTRIDGE TAPE,chapter_85,,,gst_official_hsn_mstr
85234150,1/2 VIDEOCASSETTE SUITABLE TO WORK WITH DIGITAL VCR,chapter_85,,,gst_official_hsn_mstr
85234160,DVD,chapter_85,,,gst_official_hsn_mstr
85234190,OTHER,chapter_85,,,gst_official_hsn_mstr
85234910,COMPACT DISC (AUDIO),chapter_85,,,gst_official_hsn_mstr
85234920,COMPACT DISC (VIDEO),chapter_85,,,gst_official_hsn_mstr
85234930,"STAMPER FOR CD AUDIO, CD VIDEO AND CD-ROM",chapter_85,,,gst_official_hsn_mstr
85234940,DVD,chapter_85,,,gst_official_hsn_mstr
85234950,"MATRICES FOR PRODUCTION OF RECORDS, PREPARED RECORD BLANK",chapter_85,,,gst_official_hsn_mstr
85234960,CARTRIDGE TAPE,chapter_85,,,gst_official_hsn_mstr
85234970,1/2 VIDEOCASSETTE SUITABLE TO WORK WITH DIGITAL VCR,chapter_85,,,gst_official_hsn_mstr
85234990,OTHER,chapter_85,,,gst_official_hsn_mstr
85235100,SOLID-STATE NON-VOLATILE STORAGE DEVICES,chapter_85,,,gst_official_hsn_mstr
85235210,SIM CARDS,chapter_85,,,gst_official_hsn_mstr
85235220,MEMORY CARDS,chapter_85,,,gst_official_hsn_mstr
85235290,OTHER,chapter_85,,,gst_official_hsn_mstr
85235910,PROXIMITY CARDS AND TAGS,chapter_85,,,gst_official_hsn_mstr
85235990,OTHER,chapter_85,,,gst_official_hsn_mstr
85238010,GRAMOPHONE RECORDS,chapter_85,,,gst_official_hsn_mstr
85238020,INFORMATION TECHNOLOGY SOFTWARE,chapter_85,,,gst_official_hsn_mstr
85238030,AUDIO-VISUAL NEWS OR AUDIO VISUAL VIEWS,chapter_85,,,gst_official_hsn_mstr
85238040,CHILDREN'S VIDEO FILMS,chapter_85,,,gst_official_hsn_mstr
85238050,VIDEO TAPES OF EDUCATIONAL NATURE,chapter_85,,,gst_official_hsn_mstr
85238060,2-D/ 3D COMPUTER GRAPHICS,chapter_85,,,gst_official_hsn_mstr
85238090,OTHER,chapter_85,,,gst_official_hsn_mstr
85239010,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: MATRICES FOR THE PRODUCTION OF RECORDS; PREPARED RECORD BLANKS",chapter_85,,,gst_official_hsn_mstr
85239020,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: CARTRIDGE TAPE",chapter_85,,,gst_official_hsn_mstr
85239030,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER:  VIDEO CASSETTE SUITABLE TO WORK WITH DIGITAL TYPE VCR",chapter_85,,,gst_official_hsn_mstr
85239040,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: UNRECORDED COMPACT DISC (AUDIO)",chapter_85,,,gst_official_hsn_mstr
85239050,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: COMPACT DISC RECORDABLE",chapter_85,,,gst_official_hsn_mstr
85239060,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: BLANK MASTER DISC (I.E. SUBSTRATE) FOR PRODUCING STAMPER FOR COMPACT DISC",chapter_85,,,gst_official_hsn_mstr
85239090,"PREPARED UNRECORDED MEDIA FOR SOUND RECORDING OR SIMILAR RECORDING OF OTHER PHENOMENA, OTHER THAN PRODUCTS OF CHAPTER 37 - OTHER: OTHER",chapter_85,,,gst_official_hsn_mstr
85241010,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - GRAMOPHONE RECORDS: LEARNING AIDS, SUCH AS, LANGUAGE RECORDS",chapter_85,,,gst_official_hsn_mstr
85241090,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - GRAMOPHONE RECORDS: OTHER",chapter_85,,,gst_official_hsn_mstr
85241100,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES~Flat panel display modules, whether or not incorporating touch-sensitive screens~Of liquid crystals~Of liquid crystals",chapter_85,,,gst_official_hsn_mstr
85241110,FOR THE GOODS OF SUB-HEADING 8471 30 OR 8471 40,chapter_85,,,gst_official_hsn_mstr
85241120,FOR THE GOODS OF SUB-HEADING 8517 13 OR 8517 13,chapter_85,,,gst_official_hsn_mstr
85241130,FOR THE GOODS OF SUB-HEADING 8528 72 OR 8528 72,chapter_85,,,gst_official_hsn_mstr
85241190,OTHER,chapter_85,,,gst_official_hsn_mstr
85241200,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES~Flat panel display modules, whether or not incorporating touch-sensitive screens~Of organic light-emitting diodes (OLED)~Of organic light-emitting diodes (OLED)",chapter_85,,,gst_official_hsn_mstr
85241210,FOR THE GOODS OF SUB-HEADING 8471 30 OR 8471 40,chapter_85,,,gst_official_hsn_mstr
85241220,FOR THE GOODS OF SUB-HEADING 8517 13 OR 8517 13,chapter_85,,,gst_official_hsn_mstr
85241230,FOR THE GOODS OF SUB-HEADING 8528 72 OR 8528 72,chapter_85,,,gst_official_hsn_mstr
85241290,OTHER,chapter_85,,,gst_official_hsn_mstr
85241900,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES~Flat panel display modules, whether or not incorporating touch-sensitive screens~Other~Other",chapter_85,,,gst_official_hsn_mstr
85241910,FOR THE GOODS OF SUB-HEADING 8471 30 OR 8471 40,chapter_85,,,gst_official_hsn_mstr
85241920,FOR THE GOODS OF SUB-HEADING 8517 13 OR 8517 13,chapter_85,,,gst_official_hsn_mstr
85241930,FOR THE GOODS OF SUB-HEADING 8528 72 OR 8528 72,chapter_85,,,gst_official_hsn_mstr
85241990,OTHER,chapter_85,,,gst_official_hsn_mstr
85243111,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: INFORMATION TECHNOLOGY SOFTWARE",chapter_85,,,gst_official_hsn_mstr
85243119,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: OTHER",chapter_85,,,gst_official_hsn_mstr
85243190,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: OTHER",chapter_85,,,gst_official_hsn_mstr
85243210,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - FOR REPRODUCING SOUND ONLY: PRE-RECORDED AUDIO COMPACT DISCS OR PRE-RECORDED AUDIO MINI DISCS",chapter_85,,,gst_official_hsn_mstr
85243290,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - FOR REPRODUCING SOUND ONLY: OTHER",chapter_85,,,gst_official_hsn_mstr
85243910,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - OTHER: VIDEO COMPACT DISC OF EDUCATIONAL NATURE",chapter_85,,,gst_official_hsn_mstr
85243920,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - OTHER: OTHER VIDEO COMPACT DISCS",chapter_85,,,gst_official_hsn_mstr
85243930,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - OTHER: DIGITAL VIDEO DISCS",chapter_85,,,gst_official_hsn_mstr
85243990,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - DISCS FOR LASER READING SYSTEMS: - OTHER: OTHER",chapter_85,,,gst_official_hsn_mstr
85244011,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 -MAGNETIC TAPES FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: INFORMATION TECHNOLOGY SOFTWARE",chapter_85,,,gst_official_hsn_mstr
85244019,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 -MAGNETIC TAPES FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: OTHER",chapter_85,,,gst_official_hsn_mstr
85244090,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 -MAGNETIC TAPES FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: OTHER",chapter_85,,,gst_official_hsn_mstr
85245111,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: - LEARNING AIDS: AUDIO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85245112,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: - LEARNING AIDS: VIDEO TAPES OF EDUCATIONAL NATURE",chapter_85,,,gst_official_hsn_mstr
85245119,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: - LEARNING AIDS: OTHER",chapter_85,,,gst_official_hsn_mstr
85245120,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: AUDIO-VISUAL NEWS OR AUDIO-VISUAL VIEWS MATERIAL INCLUDING NEWS CLIPPINGS",chapter_85,,,gst_official_hsn_mstr
85245130,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: CHILDRENS VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245140,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: OTHER VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245190,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH NOT EXCEEDING 4 MM: OTHER",chapter_85,,,gst_official_hsn_mstr
85245211,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: - LEARNING AIDS: AUDIO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85245212,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: - LEARNING AIDS: VIDEO TAPES OF EDUCATIONAL NATURE",chapter_85,,,gst_official_hsn_mstr
85245219,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: - LEARNING AIDS: OTHER",chapter_85,,,gst_official_hsn_mstr
85245220,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: AUDIO-VISUAL NEWS OR AUDIO-VISUAL VIEWS MATERIAL INCLUDING NEWS CLIPPINGS",chapter_85,,,gst_official_hsn_mstr
85245230,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: CHILDRENS VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245240,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: OTHER VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245290,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 4 MM BUT NOT EXCEEDING 6.5 MM: OTHER",chapter_85,,,gst_official_hsn_mstr
85245311,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : - LEARNING AIDS: AUDIO CASSETTES",chapter_85,,,gst_official_hsn_mstr
85245312,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : - LEARNING AIDS: VIDEO TAPES OF EDUCATIONAL NATURE",chapter_85,,,gst_official_hsn_mstr
85245319,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : - LEARNING AIDS: OTHER",chapter_85,,,gst_official_hsn_mstr
85245320,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : AUDIO-VISUAL NEWS OR AUDIO-VISUAL MATERIAL INCLUDING NEWS CLIPPINGS",chapter_85,,,gst_official_hsn_mstr
85245330,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : CHILDREMS VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245340,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : OTHER VIDEO FILMS",chapter_85,,,gst_official_hsn_mstr
85245390,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER MAGNETIC TAPES: - OF A WIDTH EXCEEDING 6.5 MM : OTHER",chapter_85,,,gst_official_hsn_mstr
85246000,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - CARDS INCORPORATING A MAGNETIC STRIPE",chapter_85,,,gst_official_hsn_mstr
85249100,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS, AND PARTS AND ACCESSORIES OF SUCH ARTICLES~Flat panel display modules, whether or not incorporating touch-sensitive screens~Of liquid crystals~Of liquid crystals",chapter_85,,,gst_official_hsn_mstr
85249110,FOR THE GOODS OF SUB-HEADING 8471 30 OR 8471 40,chapter_85,,,gst_official_hsn_mstr
85249111,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: INFORMATION TECHNOLOGY SOFTWARE ON FLOPPY DISC OR CARTRIDGE TAPE",chapter_85,,,gst_official_hsn_mstr
85249112,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: INFORMATION TECHNOLOGY SOFTWARE ON DISC OR ON CD ROM",chapter_85,,,gst_official_hsn_mstr
85249113,"RECORDS, TAPES AND OTHER RECORDED MEDIA FOR SOUND OR OTHER SIMILARLY RECORDED PHENOMENA, INCLUDING MATRICES AND MASTERS FOR THE PRODUCTION OF RECORDS, BUT EXCLUDING PRODUCTS OF CHAPTER 37 - OTHER: - FOR REPRODUCING PHENOMENA OTHER THAN SOUND OR IMAGE: - SOFTWARE: INFORMATION TECHNOLOGY SOFTWARE ON OTHER MEDIA",chapter_85,,,gst_official_hsn_mstr
